GEO_id,GEO_id2,Label,Med_income
1500000US170311401002,170311401002,"Block Group 2, Census Tract 1401, Cook County, Illinois",49773
1500000US170311402001,170311402001,"Block Group 1, Census Tract 1402, Cook County, Illinois",45144
1500000US170311402002,170311402002,"Block Group 2, Census Tract 1402, Cook County, Illinois",27465
1500000US170311402003,170311402003,"Block Group 3, Census Tract 1402, Cook County, Illinois",52422
1500000US170311403011,170311403011,"Block Group 1, Census Tract 1403.01, Cook County, Illinois",51406
1500000US170311403012,170311403012,"Block Group 2, Census Tract 1403.01, Cook County, Illinois",36722
1500000US170311403021,170311403021,"Block Group 1, Census Tract 1403.02, Cook County, Illinois",46495
1500000US170311403022,170311403022,"Block Group 2, Census Tract 1403.02, Cook County, Illinois",64639
1500000US170311403023,170311403023,"Block Group 3, Census Tract 1403.02, Cook County, Illinois",36058
1500000US170311404001,170311404001,"Block Group 1, Census Tract 1404, Cook County, Illinois",62708
1500000US170311404002,170311404002,"Block Group 2, Census Tract 1404, Cook County, Illinois",102163
1500000US170311404003,170311404003,"Block Group 3, Census Tract 1404, Cook County, Illinois",75000
1500000US170311404004,170311404004,"Block Group 4, Census Tract 1404, Cook County, Illinois",44120
1500000US170311404005,170311404005,"Block Group 5, Census Tract 1404, Cook County, Illinois",68289
1500000US170311405001,170311405001,"Block Group 1, Census Tract 1405, Cook County, Illinois",62560
1500000US170311405002,170311405002,"Block Group 2, Census Tract 1405, Cook County, Illinois",50813
1500000US170311405003,170311405003,"Block Group 3, Census Tract 1405, Cook County, Illinois",46607
1500000US170311406011,170311406011,"Block Group 1, Census Tract 1406.01, Cook County, Illinois",42083
1500000US170311406021,170311406021,"Block Group 1, Census Tract 1406.02, Cook County, Illinois",49120
1500000US170311406022,170311406022,"Block Group 2, Census Tract 1406.02, Cook County, Illinois",55547
1500000US170311406023,170311406023,"Block Group 3, Census Tract 1406.02, Cook County, Illinois",39471
1500000US170311407011,170311407011,"Block Group 1, Census Tract 1407.01, Cook County, Illinois",60481
1500000US170311407012,170311407012,"Block Group 2, Census Tract 1407.01, Cook County, Illinois",43792
1500000US170311407021,170311407021,"Block Group 1, Census Tract 1407.02, Cook County, Illinois",27226
1500000US170311407022,170311407022,"Block Group 2, Census Tract 1407.02, Cook County, Illinois",50450
1500000US170311407023,170311407023,"Block Group 3, Census Tract 1407.02, Cook County, Illinois",36435
1500000US170311407024,170311407024,"Block Group 4, Census Tract 1407.02, Cook County, Illinois",59028
1500000US170311408001,170311408001,"Block Group 1, Census Tract 1408, Cook County, Illinois",43929
1500000US170311408002,170311408002,"Block Group 2, Census Tract 1408, Cook County, Illinois",115461
1500000US170311408003,170311408003,"Block Group 3, Census Tract 1408, Cook County, Illinois",85804
1500000US170311408004,170311408004,"Block Group 4, Census Tract 1408, Cook County, Illinois",61213
1500000US170311408005,170311408005,"Block Group 5, Census Tract 1408, Cook County, Illinois",87313
1500000US170311502001,170311502001,"Block Group 1, Census Tract 1502, Cook County, Illinois",83594
1500000US170311502002,170311502002,"Block Group 2, Census Tract 1502, Cook County, Illinois",75135
1500000US170311502004,170311502004,"Block Group 4, Census Tract 1502, Cook County, Illinois",57457
1500000US170311502005,170311502005,"Block Group 5, Census Tract 1502, Cook County, Illinois",56484
1500000US170311503001,170311503001,"Block Group 1, Census Tract 1503, Cook County, Illinois",74444
1500000US170311503002,170311503002,"Block Group 2, Census Tract 1503, Cook County, Illinois",55363
1500000US170311503003,170311503003,"Block Group 3, Census Tract 1503, Cook County, Illinois",80779
1500000US170311503004,170311503004,"Block Group 4, Census Tract 1503, Cook County, Illinois",93036
1500000US170311503005,170311503005,"Block Group 5, Census Tract 1503, Cook County, Illinois",64196
1500000US170311503006,170311503006,"Block Group 6, Census Tract 1503, Cook County, Illinois",71250
1500000US170311503007,170311503007,"Block Group 7, Census Tract 1503, Cook County, Illinois",49688
1500000US170311504011,170311504011,"Block Group 1, Census Tract 1504.01, Cook County, Illinois",60724
1500000US170311504012,170311504012,"Block Group 2, Census Tract 1504.01, Cook County, Illinois",49856
1500000US170311504013,170311504013,"Block Group 3, Census Tract 1504.01, Cook County, Illinois",81987
1500000US170311504014,170311504014,"Block Group 4, Census Tract 1504.01, Cook County, Illinois",44224
1500000US170311504021,170311504021,"Block Group 1, Census Tract 1504.02, Cook County, Illinois",71691
1500000US170311504022,170311504022,"Block Group 2, Census Tract 1504.02, Cook County, Illinois",41563
1500000US170311504023,170311504023,"Block Group 3, Census Tract 1504.02, Cook County, Illinois",63958
1500000US170311505011,170311505011,"Block Group 1, Census Tract 1505.01, Cook County, Illinois",52183
1500000US170311505012,170311505012,"Block Group 2, Census Tract 1505.01, Cook County, Illinois",66793
1500000US170311505013,170311505013,"Block Group 3, Census Tract 1505.01, Cook County, Illinois",90938
1500000US170311505021,170311505021,"Block Group 1, Census Tract 1505.02, Cook County, Illinois",51370
1500000US170311505022,170311505022,"Block Group 2, Census Tract 1505.02, Cook County, Illinois",46219
1500000US170311505023,170311505023,"Block Group 3, Census Tract 1505.02, Cook County, Illinois",50285
1500000US170311506001,170311506001,"Block Group 1, Census Tract 1506, Cook County, Illinois",54179
1500000US170311506002,170311506002,"Block Group 2, Census Tract 1506, Cook County, Illinois",64531
1500000US170311506003,170311506003,"Block Group 3, Census Tract 1506, Cook County, Illinois",56447
1500000US170311506004,170311506004,"Block Group 4, Census Tract 1506, Cook County, Illinois",51917
1500000US170311507001,170311507001,"Block Group 1, Census Tract 1507, Cook County, Illinois",83191
1500000US170311507002,170311507002,"Block Group 2, Census Tract 1507, Cook County, Illinois",54183
1500000US170311507003,170311507003,"Block Group 3, Census Tract 1507, Cook County, Illinois",60781
1500000US170311507004,170311507004,"Block Group 4, Census Tract 1507, Cook County, Illinois",64620
1500000US170311508001,170311508001,"Block Group 1, Census Tract 1508, Cook County, Illinois",56683
1500000US170311508002,170311508002,"Block Group 2, Census Tract 1508, Cook County, Illinois",53958
1500000US170311508003,170311508003,"Block Group 3, Census Tract 1508, Cook County, Illinois",59167
1500000US170311508004,170311508004,"Block Group 4, Census Tract 1508, Cook County, Illinois",56250
1500000US170311508005,170311508005,"Block Group 5, Census Tract 1508, Cook County, Illinois",75375
1500000US170311510011,170311510011,"Block Group 1, Census Tract 1510.01, Cook County, Illinois",48393
1500000US170311510021,170311510021,"Block Group 1, Census Tract 1510.02, Cook County, Illinois",36250
1500000US170311510022,170311510022,"Block Group 2, Census Tract 1510.02, Cook County, Illinois",60438
1500000US170311510023,170311510023,"Block Group 3, Census Tract 1510.02, Cook County, Illinois",37281
1500000US170311510024,170311510024,"Block Group 4, Census Tract 1510.02, Cook County, Illinois",31382
1500000US170311511001,170311511001,"Block Group 1, Census Tract 1511, Cook County, Illinois",62989
1500000US170311511002,170311511002,"Block Group 2, Census Tract 1511, Cook County, Illinois",46722
1500000US170311511003,170311511003,"Block Group 3, Census Tract 1511, Cook County, Illinois",38056
1500000US170311511004,170311511004,"Block Group 4, Census Tract 1511, Cook County, Illinois",31625
1500000US170311512001,170311512001,"Block Group 1, Census Tract 1512, Cook County, Illinois",60139
1500000US170311512002,170311512002,"Block Group 2, Census Tract 1512, Cook County, Illinois",50568
1500000US170311512003,170311512003,"Block Group 3, Census Tract 1512, Cook County, Illinois",62277
1500000US170311601001,170311601001,"Block Group 1, Census Tract 1601, Cook County, Illinois",52115
1500000US170311601002,170311601002,"Block Group 2, Census Tract 1601, Cook County, Illinois",60714
1500000US170311602001,170311602001,"Block Group 1, Census Tract 1602, Cook County, Illinois",36944
1500000US170311602002,170311602002,"Block Group 2, Census Tract 1602, Cook County, Illinois",52235
1500000US170311602004,170311602004,"Block Group 4, Census Tract 1602, Cook County, Illinois",90625
1500000US170311603001,170311603001,"Block Group 1, Census Tract 1603, Cook County, Illinois",40728
1500000US170311603002,170311603002,"Block Group 2, Census Tract 1603, Cook County, Illinois",45069
1500000US170311603003,170311603003,"Block Group 3, Census Tract 1603, Cook County, Illinois",70104
1500000US170311604001,170311604001,"Block Group 1, Census Tract 1604, Cook County, Illinois",36995
1500000US170311604002,170311604002,"Block Group 2, Census Tract 1604, Cook County, Illinois",47083
1500000US170311604003,170311604003,"Block Group 3, Census Tract 1604, Cook County, Illinois",64107
1500000US170311605011,170311605011,"Block Group 1, Census Tract 1605.01, Cook County, Illinois",45048
1500000US170311605012,170311605012,"Block Group 2, Census Tract 1605.01, Cook County, Illinois",58194
1500000US170311605021,170311605021,"Block Group 1, Census Tract 1605.02, Cook County, Illinois",46354
1500000US170311605022,170311605022,"Block Group 2, Census Tract 1605.02, Cook County, Illinois",49088
1500000US170311605023,170311605023,"Block Group 3, Census Tract 1605.02, Cook County, Illinois",55500
1500000US170311606011,170311606011,"Block Group 1, Census Tract 1606.01, Cook County, Illinois",54375
1500000US170311606012,170311606012,"Block Group 2, Census Tract 1606.01, Cook County, Illinois",46755
1500000US170311606013,170311606013,"Block Group 3, Census Tract 1606.01, Cook County, Illinois",66250
1500000US170311606021,170311606021,"Block Group 1, Census Tract 1606.02, Cook County, Illinois",39211
1500000US170311606022,170311606022,"Block Group 2, Census Tract 1606.02, Cook County, Illinois",63438
1500000US170311606023,170311606023,"Block Group 3, Census Tract 1606.02, Cook County, Illinois",54561
1500000US170311607001,170311607001,"Block Group 1, Census Tract 1607, Cook County, Illinois",51042
1500000US170311607002,170311607002,"Block Group 2, Census Tract 1607, Cook County, Illinois",65732
1500000US170311607003,170311607003,"Block Group 3, Census Tract 1607, Cook County, Illinois",108889
1500000US170311607004,170311607004,"Block Group 4, Census Tract 1607, Cook County, Illinois",56765
1500000US170311607005,170311607005,"Block Group 5, Census Tract 1607, Cook County, Illinois",31512
1500000US170311608001,170311608001,"Block Group 1, Census Tract 1608, Cook County, Illinois",48935
1500000US170311608002,170311608002,"Block Group 2, Census Tract 1608, Cook County, Illinois",58750
1500000US170311608003,170311608003,"Block Group 3, Census Tract 1608, Cook County, Illinois",78056
1500000US170311608004,170311608004,"Block Group 4, Census Tract 1608, Cook County, Illinois",49081
1500000US170311608005,170311608005,"Block Group 5, Census Tract 1608, Cook County, Illinois",70962
1500000US170311609001,170311609001,"Block Group 1, Census Tract 1609, Cook County, Illinois",57469
1500000US170311609002,170311609002,"Block Group 2, Census Tract 1609, Cook County, Illinois",61500
1500000US170311610001,170311610001,"Block Group 1, Census Tract 1610, Cook County, Illinois",63125
1500000US170311610002,170311610002,"Block Group 2, Census Tract 1610, Cook County, Illinois",47500
1500000US170311611001,170311611001,"Block Group 1, Census Tract 1611, Cook County, Illinois",66532
1500000US170311611002,170311611002,"Block Group 2, Census Tract 1611, Cook County, Illinois",103047
1500000US170311612001,170311612001,"Block Group 1, Census Tract 1612, Cook County, Illinois",46833
1500000US170311612002,170311612002,"Block Group 2, Census Tract 1612, Cook County, Illinois",58594
1500000US170311613001,170311613001,"Block Group 1, Census Tract 1613, Cook County, Illinois",50500
1500000US170311613002,170311613002,"Block Group 2, Census Tract 1613, Cook County, Illinois",33456
1500000US170311613003,170311613003,"Block Group 3, Census Tract 1613, Cook County, Illinois",30707
1500000US170311613004,170311613004,"Block Group 4, Census Tract 1613, Cook County, Illinois",46397
1500000US170311701001,170311701001,"Block Group 1, Census Tract 1701, Cook County, Illinois",38359
1500000US170311702001,170311702001,"Block Group 1, Census Tract 1702, Cook County, Illinois",81058
1500000US170311702002,170311702002,"Block Group 2, Census Tract 1702, Cook County, Illinois",52969
1500000US170311702003,170311702003,"Block Group 3, Census Tract 1702, Cook County, Illinois",73030
1500000US170311703001,170311703001,"Block Group 1, Census Tract 1703, Cook County, Illinois",52578
1500000US170311703002,170311703002,"Block Group 2, Census Tract 1703, Cook County, Illinois",83492
1500000US170311703003,170311703003,"Block Group 3, Census Tract 1703, Cook County, Illinois",34712
1500000US170311703004,170311703004,"Block Group 4, Census Tract 1703, Cook County, Illinois",85417
1500000US170311703005,170311703005,"Block Group 5, Census Tract 1703, Cook County, Illinois",48125
1500000US170311704001,170311704001,"Block Group 1, Census Tract 1704, Cook County, Illinois",56023
1500000US170311704002,170311704002,"Block Group 2, Census Tract 1704, Cook County, Illinois",47847
1500000US170311704003,170311704003,"Block Group 3, Census Tract 1704, Cook County, Illinois",55625
1500000US170311704004,170311704004,"Block Group 4, Census Tract 1704, Cook County, Illinois",54167
1500000US170311705001,170311705001,"Block Group 1, Census Tract 1705, Cook County, Illinois",76953
1500000US170311705002,170311705002,"Block Group 2, Census Tract 1705, Cook County, Illinois",86250
1500000US170311705003,170311705003,"Block Group 3, Census Tract 1705, Cook County, Illinois",70833
1500000US170311705004,170311705004,"Block Group 4, Census Tract 1705, Cook County, Illinois",58750
1500000US170311706001,170311706001,"Block Group 1, Census Tract 1706, Cook County, Illinois",60909
1500000US170311706002,170311706002,"Block Group 2, Census Tract 1706, Cook County, Illinois",54922
1500000US170311707001,170311707001,"Block Group 1, Census Tract 1707, Cook County, Illinois",77031
1500000US170311707002,170311707002,"Block Group 2, Census Tract 1707, Cook County, Illinois",58056
1500000US170311707003,170311707003,"Block Group 3, Census Tract 1707, Cook County, Illinois",43482
1500000US170311708001,170311708001,"Block Group 1, Census Tract 1708, Cook County, Illinois",45515
1500000US170311708002,170311708002,"Block Group 2, Census Tract 1708, Cook County, Illinois",63482
1500000US170311708003,170311708003,"Block Group 3, Census Tract 1708, Cook County, Illinois",60673
1500000US170311709001,170311709001,"Block Group 1, Census Tract 1709, Cook County, Illinois",51648
1500000US170311710001,170311710001,"Block Group 1, Census Tract 1710, Cook County, Illinois",59187
1500000US170311710002,170311710002,"Block Group 2, Census Tract 1710, Cook County, Illinois",58828
1500000US170311710003,170311710003,"Block Group 3, Census Tract 1710, Cook County, Illinois",41330
1500000US170311710004,170311710004,"Block Group 4, Census Tract 1710, Cook County, Illinois",72727
1500000US170311710005,170311710005,"Block Group 5, Census Tract 1710, Cook County, Illinois",79135
1500000US170311710006,170311710006,"Block Group 6, Census Tract 1710, Cook County, Illinois",42097
1500000US170311711001,170311711001,"Block Group 1, Census Tract 1711, Cook County, Illinois",64295
1500000US170311711002,170311711002,"Block Group 2, Census Tract 1711, Cook County, Illinois",51563
1500000US170311711003,170311711003,"Block Group 3, Census Tract 1711, Cook County, Illinois",63224
1500000US170311801001,170311801001,"Block Group 1, Census Tract 1801, Cook County, Illinois",78182
1500000US170311801002,170311801002,"Block Group 2, Census Tract 1801, Cook County, Illinois",40259
1500000US170311801003,170311801003,"Block Group 3, Census Tract 1801, Cook County, Illinois",44265
1500000US170311801004,170311801004,"Block Group 4, Census Tract 1801, Cook County, Illinois",59079
1500000US170311801005,170311801005,"Block Group 5, Census Tract 1801, Cook County, Illinois",46086
1500000US170311901001,170311901001,"Block Group 1, Census Tract 1901, Cook County, Illinois",31985
1500000US170311902001,170311902001,"Block Group 1, Census Tract 1902, Cook County, Illinois",55060
1500000US170311902002,170311902002,"Block Group 2, Census Tract 1902, Cook County, Illinois",54583
1500000US170311902003,170311902003,"Block Group 3, Census Tract 1902, Cook County, Illinois",51463
1500000US170311902004,170311902004,"Block Group 4, Census Tract 1902, Cook County, Illinois",42125
1500000US170311903001,170311903001,"Block Group 1, Census Tract 1903, Cook County, Illinois",51094
1500000US170311903002,170311903002,"Block Group 2, Census Tract 1903, Cook County, Illinois",45000
1500000US170311903003,170311903003,"Block Group 3, Census Tract 1903, Cook County, Illinois",52574
1500000US170311903004,170311903004,"Block Group 4, Census Tract 1903, Cook County, Illinois",43036
1500000US170311904011,170311904011,"Block Group 1, Census Tract 1904.01, Cook County, Illinois",63173
1500000US170311904012,170311904012,"Block Group 2, Census Tract 1904.01, Cook County, Illinois",42137
1500000US170311904021,170311904021,"Block Group 1, Census Tract 1904.02, Cook County, Illinois",39596
1500000US170311904022,170311904022,"Block Group 2, Census Tract 1904.02, Cook County, Illinois",44803
1500000US170311906011,170311906011,"Block Group 1, Census Tract 1906.01, Cook County, Illinois",48954
1500000US170311906012,170311906012,"Block Group 2, Census Tract 1906.01, Cook County, Illinois",32083
1500000US170311906013,170311906013,"Block Group 3, Census Tract 1906.01, Cook County, Illinois",44183
1500000US170311906021,170311906021,"Block Group 1, Census Tract 1906.02, Cook County, Illinois",56406
1500000US170311906022,170311906022,"Block Group 2, Census Tract 1906.02, Cook County, Illinois",45750
1500000US170311906023,170311906023,"Block Group 3, Census Tract 1906.02, Cook County, Illinois",47578
1500000US170311907011,170311907011,"Block Group 1, Census Tract 1907.01, Cook County, Illinois",46477
1500000US170311907012,170311907012,"Block Group 2, Census Tract 1907.01, Cook County, Illinois",31818
1500000US170311907021,170311907021,"Block Group 1, Census Tract 1907.02, Cook County, Illinois",42083
1500000US170311907022,170311907022,"Block Group 2, Census Tract 1907.02, Cook County, Illinois",39600
1500000US170311907023,170311907023,"Block Group 3, Census Tract 1907.02, Cook County, Illinois",40781
1500000US170311908001,170311908001,"Block Group 1, Census Tract 1908, Cook County, Illinois",22404
1500000US170311908002,170311908002,"Block Group 2, Census Tract 1908, Cook County, Illinois",40903
1500000US170311908003,170311908003,"Block Group 3, Census Tract 1908, Cook County, Illinois",34615
1500000US170311908004,170311908004,"Block Group 4, Census Tract 1908, Cook County, Illinois",49231
1500000US170311908005,170311908005,"Block Group 5, Census Tract 1908, Cook County, Illinois",45170
1500000US170311909001,170311909001,"Block Group 1, Census Tract 1909, Cook County, Illinois",38571
1500000US170311910001,170311910001,"Block Group 1, Census Tract 1910, Cook County, Illinois",42083
1500000US170311910002,170311910002,"Block Group 2, Census Tract 1910, Cook County, Illinois",43043
1500000US170311911001,170311911001,"Block Group 1, Census Tract 1911, Cook County, Illinois",46328
1500000US170311911002,170311911002,"Block Group 2, Census Tract 1911, Cook County, Illinois",50625
1500000US170311911003,170311911003,"Block Group 3, Census Tract 1911, Cook County, Illinois",46346
1500000US170311911004,170311911004,"Block Group 4, Census Tract 1911, Cook County, Illinois",42639
1500000US170311911005,170311911005,"Block Group 5, Census Tract 1911, Cook County, Illinois",42889
1500000US170311911006,170311911006,"Block Group 6, Census Tract 1911, Cook County, Illinois",48088
1500000US170311912001,170311912001,"Block Group 1, Census Tract 1912, Cook County, Illinois",36818
1500000US170311912002,170311912002,"Block Group 2, Census Tract 1912, Cook County, Illinois",35625
1500000US170311913011,170311913011,"Block Group 1, Census Tract 1913.01, Cook County, Illinois",36818
1500000US170311913012,170311913012,"Block Group 2, Census Tract 1913.01, Cook County, Illinois",32241
1500000US170311913013,170311913013,"Block Group 3, Census Tract 1913.01, Cook County, Illinois",39952
1500000US170311913021,170311913021,"Block Group 1, Census Tract 1913.02, Cook County, Illinois",41162
1500000US170311913022,170311913022,"Block Group 2, Census Tract 1913.02, Cook County, Illinois",40060
1500000US170312001001,170312001001,"Block Group 1, Census Tract 2001, Cook County, Illinois",49333
1500000US170312001002,170312001002,"Block Group 2, Census Tract 2001, Cook County, Illinois",47212
1500000US170312001003,170312001003,"Block Group 3, Census Tract 2001, Cook County, Illinois",39722
1500000US170312002001,170312002001,"Block Group 1, Census Tract 2002, Cook County, Illinois",51994
1500000US170312002002,170312002002,"Block Group 2, Census Tract 2002, Cook County, Illinois",27429
1500000US170312002003,170312002003,"Block Group 3, Census Tract 2002, Cook County, Illinois",40110
1500000US170312002004,170312002004,"Block Group 4, Census Tract 2002, Cook County, Illinois",36688
1500000US170312003001,170312003001,"Block Group 1, Census Tract 2003, Cook County, Illinois",37458
1500000US170312003002,170312003002,"Block Group 2, Census Tract 2003, Cook County, Illinois",40647
1500000US170312004011,170312004011,"Block Group 1, Census Tract 2004.01, Cook County, Illinois",35897
1500000US170312004012,170312004012,"Block Group 2, Census Tract 2004.01, Cook County, Illinois",36554
1500000US170312004021,170312004021,"Block Group 1, Census Tract 2004.02, Cook County, Illinois",43688
1500000US170312004022,170312004022,"Block Group 2, Census Tract 2004.02, Cook County, Illinois",32056
1500000US170312004023,170312004023,"Block Group 3, Census Tract 2004.02, Cook County, Illinois",57614
1500000US170312101001,170312101001,"Block Group 1, Census Tract 2101, Cook County, Illinois",38824
1500000US170312101002,170312101002,"Block Group 2, Census Tract 2101, Cook County, Illinois",41477
1500000US170312101003,170312101003,"Block Group 3, Census Tract 2101, Cook County, Illinois",57500
1500000US170312104001,170312104001,"Block Group 1, Census Tract 2104, Cook County, Illinois",37800
1500000US170312104002,170312104002,"Block Group 2, Census Tract 2104, Cook County, Illinois",39803
1500000US170312105011,170312105011,"Block Group 1, Census Tract 2105.01, Cook County, Illinois",41094
1500000US170312105012,170312105012,"Block Group 2, Census Tract 2105.01, Cook County, Illinois",41957
1500000US170312105021,170312105021,"Block Group 1, Census Tract 2105.02, Cook County, Illinois",26806
1500000US170312105022,170312105022,"Block Group 2, Census Tract 2105.02, Cook County, Illinois",26927
1500000US170312105023,170312105023,"Block Group 3, Census Tract 2105.02, Cook County, Illinois",42138
1500000US170312106011,170312106011,"Block Group 1, Census Tract 2106.01, Cook County, Illinois",82563
1500000US170312106012,170312106012,"Block Group 2, Census Tract 2106.01, Cook County, Illinois",45987
1500000US170312106013,170312106013,"Block Group 3, Census Tract 2106.01, Cook County, Illinois",58462
1500000US170312106021,170312106021,"Block Group 1, Census Tract 2106.02, Cook County, Illinois",37054
1500000US170312106022,170312106022,"Block Group 2, Census Tract 2106.02, Cook County, Illinois",49107
1500000US170312106023,170312106023,"Block Group 3, Census Tract 2106.02, Cook County, Illinois",42872
1500000US170312107001,170312107001,"Block Group 1, Census Tract 2107, Cook County, Illinois",51518
1500000US170312107002,170312107002,"Block Group 2, Census Tract 2107, Cook County, Illinois",44929
1500000US170312107003,170312107003,"Block Group 3, Census Tract 2107, Cook County, Illinois",40792
1500000US170312108001,170312108001,"Block Group 1, Census Tract 2108, Cook County, Illinois",53173
1500000US170312109001,170312109001,"Block Group 1, Census Tract 2109, Cook County, Illinois",39583
1500000US170312109002,170312109002,"Block Group 2, Census Tract 2109, Cook County, Illinois",90083
1500000US170312203001,170312203001,"Block Group 1, Census Tract 2203, Cook County, Illinois",76058
1500000US170312203002,170312203002,"Block Group 2, Census Tract 2203, Cook County, Illinois",83750
1500000US170312204001,170312204001,"Block Group 1, Census Tract 2204, Cook County, Illinois",84087
1500000US170312204002,170312204002,"Block Group 2, Census Tract 2204, Cook County, Illinois",70833
1500000US170312205001,170312205001,"Block Group 1, Census Tract 2205, Cook County, Illinois",65000
1500000US170312205002,170312205002,"Block Group 2, Census Tract 2205, Cook County, Illinois",73472
1500000US170312205003,170312205003,"Block Group 3, Census Tract 2205, Cook County, Illinois",62411
1500000US170312206011,170312206011,"Block Group 1, Census Tract 2206.01, Cook County, Illinois",40380
1500000US170312206012,170312206012,"Block Group 2, Census Tract 2206.01, Cook County, Illinois",61250
1500000US170312206021,170312206021,"Block Group 1, Census Tract 2206.02, Cook County, Illinois",81136
1500000US170312206022,170312206022,"Block Group 2, Census Tract 2206.02, Cook County, Illinois",117583
1500000US170312206023,170312206023,"Block Group 3, Census Tract 2206.02, Cook County, Illinois",22900
1500000US170312206024,170312206024,"Block Group 4, Census Tract 2206.02, Cook County, Illinois",41290
1500000US170312206025,170312206025,"Block Group 5, Census Tract 2206.02, Cook County, Illinois",58516
1500000US170312207011,170312207011,"Block Group 1, Census Tract 2207.01, Cook County, Illinois",51757
1500000US170312207013,170312207013,"Block Group 3, Census Tract 2207.01, Cook County, Illinois",53750
1500000US170312207021,170312207021,"Block Group 1, Census Tract 2207.02, Cook County, Illinois",48194
1500000US170312207022,170312207022,"Block Group 2, Census Tract 2207.02, Cook County, Illinois",36786
1500000US170312207023,170312207023,"Block Group 3, Census Tract 2207.02, Cook County, Illinois",66786
1500000US170312207024,170312207024,"Block Group 4, Census Tract 2207.02, Cook County, Illinois",32000
1500000US170312209011,170312209011,"Block Group 1, Census Tract 2209.01, Cook County, Illinois",15887
1500000US170312209012,170312209012,"Block Group 2, Census Tract 2209.01, Cook County, Illinois",43083
1500000US170312209013,170312209013,"Block Group 3, Census Tract 2209.01, Cook County, Illinois",40625
1500000US170312209021,170312209021,"Block Group 1, Census Tract 2209.02, Cook County, Illinois",31506
1500000US170312209022,170312209022,"Block Group 2, Census Tract 2209.02, Cook County, Illinois",50662
1500000US170312210001,170312210001,"Block Group 1, Census Tract 2210, Cook County, Illinois",45714
1500000US170312210002,170312210002,"Block Group 2, Census Tract 2210, Cook County, Illinois",25560
1500000US170312211001,170312211001,"Block Group 1, Census Tract 2211, Cook County, Illinois",51932
1500000US170312211002,170312211002,"Block Group 2, Census Tract 2211, Cook County, Illinois",30781
1500000US170312211003,170312211003,"Block Group 3, Census Tract 2211, Cook County, Illinois",39079
1500000US170312212001,170312212001,"Block Group 1, Census Tract 2212, Cook County, Illinois",58029
1500000US170312212002,170312212002,"Block Group 2, Census Tract 2212, Cook County, Illinois",63333
1500000US170312213001,170312213001,"Block Group 1, Census Tract 2213, Cook County, Illinois",39531
1500000US170312213002,170312213002,"Block Group 2, Census Tract 2213, Cook County, Illinois",49345
1500000US170312213003,170312213003,"Block Group 3, Census Tract 2213, Cook County, Illinois",64688
1500000US170312214001,170312214001,"Block Group 1, Census Tract 2214, Cook County, Illinois",56888
1500000US170312214002,170312214002,"Block Group 2, Census Tract 2214, Cook County, Illinois",87634
1500000US170312214003,170312214003,"Block Group 3, Census Tract 2214, Cook County, Illinois",57616
1500000US170312215001,170312215001,"Block Group 1, Census Tract 2215, Cook County, Illinois",38594
1500000US170312215002,170312215002,"Block Group 2, Census Tract 2215, Cook County, Illinois",38836
1500000US170312216001,170312216001,"Block Group 1, Census Tract 2216, Cook County, Illinois",77188
1500000US170312216002,170312216002,"Block Group 2, Census Tract 2216, Cook County, Illinois",81161
1500000US170312222001,170312222001,"Block Group 1, Census Tract 2222, Cook County, Illinois",131354
1500000US170312222002,170312222002,"Block Group 2, Census Tract 2222, Cook County, Illinois",131750
1500000US170312225001,170312225001,"Block Group 1, Census Tract 2225, Cook County, Illinois",45817
1500000US170312226001,170312226001,"Block Group 1, Census Tract 2226, Cook County, Illinois",51544
1500000US170312227001,170312227001,"Block Group 1, Census Tract 2227, Cook County, Illinois",54583
1500000US170312227002,170312227002,"Block Group 2, Census Tract 2227, Cook County, Illinois",52639
1500000US170312228001,170312228001,"Block Group 1, Census Tract 2228, Cook County, Illinois",26701
1500000US170312229001,170312229001,"Block Group 1, Census Tract 2229, Cook County, Illinois",45000
1500000US170312301001,170312301001,"Block Group 1, Census Tract 2301, Cook County, Illinois",38792
1500000US170312302001,170312302001,"Block Group 1, Census Tract 2302, Cook County, Illinois",38750
1500000US170312303001,170312303001,"Block Group 1, Census Tract 2303, Cook County, Illinois",41146
1500000US170312304001,170312304001,"Block Group 1, Census Tract 2304, Cook County, Illinois",41875
1500000US170312304002,170312304002,"Block Group 2, Census Tract 2304, Cook County, Illinois",49205
1500000US170312305001,170312305001,"Block Group 1, Census Tract 2305, Cook County, Illinois",25503
1500000US170312305002,170312305002,"Block Group 2, Census Tract 2305, Cook County, Illinois",35903
1500000US170312306001,170312306001,"Block Group 1, Census Tract 2306, Cook County, Illinois",27171
1500000US170312306002,170312306002,"Block Group 2, Census Tract 2306, Cook County, Illinois",34803
1500000US170312306003,170312306003,"Block Group 3, Census Tract 2306, Cook County, Illinois",42422
1500000US170312306004,170312306004,"Block Group 4, Census Tract 2306, Cook County, Illinois",31221
1500000US170312306005,170312306005,"Block Group 5, Census Tract 2306, Cook County, Illinois",35313
1500000US170312306006,170312306006,"Block Group 6, Census Tract 2306, Cook County, Illinois",20705
1500000US170312307001,170312307001,"Block Group 1, Census Tract 2307, Cook County, Illinois",34525
1500000US170312307002,170312307002,"Block Group 2, Census Tract 2307, Cook County, Illinois",35588
1500000US170312307003,170312307003,"Block Group 3, Census Tract 2307, Cook County, Illinois",26481
1500000US170312307004,170312307004,"Block Group 4, Census Tract 2307, Cook County, Illinois",37153
